timestamp,scenario,condition,trial,success,latency,attempts,tokens,stop_reason,confidence_score,TC,SC,MS
20260323_122349,L1-B,proposed,1,False,71.416,5,2500,max_attempts,0.0,0.0,0.0,0.0
