timestamp,scenario,condition,trial,success,latency,attempts,tokens,stop_reason,confidence_score,TC,SC,MS
20260323_121806,L1-A,proposed,1,False,8.807,5,2500,max_attempts,0.0,0.0,0.0,0.0
