timestamp,scenario,condition,trial,success,latency,attempts,tokens,stop_reason,confidence_score,TC,SC,MS
20260323_124807,L2-A,proposed,1,False,76.192,5,2500,max_attempts,0.0,0.0,0.0,0.0
