timestamp,scenario,condition,trial,success,latency,attempts,tokens,stop_reason,confidence_score,TC,SC,MS
20260323_125339,L2-A,proposed,1,False,75.566,5,2500,max_attempts,0.0,0.0,0.0,0.0
